index,model_name,model_A,model_B,P({a} > {b}),P({a} == {b}),P({b} > {a}),left,within,right
620,gru,1000,4000,0.0,0.00586,0.99414,0.0,0.00586,0.99414
621,gru,1000,4500,0.0,0.12052,0.87948,0.0,0.12052,0.87948
622,gru,1000,5000,0.0,0.03388,0.96612,0.0,0.03388,0.96612
623,gru,1000,5500,0.0,0.0753,0.9247,0.0,0.0753,0.9247
624,gru,1000,6000,0.0,0.19294,0.80706,0.0,0.19294,0.80706
625,gru,1000,6500,0.0,0.0615,0.9385,0.0,0.0615,0.9385
626,gru,1000,7000,0.0,0.00176,0.99824,0.0,0.00176,0.99824
627,gru,1000,7500,0.0,0.0112,0.9888,0.0,0.0112,0.9888
628,gru,1000,8000,0.0,0.00286,0.99714,0.0,0.00286,0.99714
629,gru,1500,2000,0.0,1.0,0.0,0.0,1.0,0.0
630,gru,1500,2500,0.0,0.74606,0.25394,0.0,0.74606,0.25394
631,gru,1500,3000,0.0,0.99272,0.00728,0.0,0.99272,0.00728
632,gru,1500,3500,0.0,0.37058,0.62942,0.0,0.37058,0.62942
633,gru,1500,4000,0.0,0.2465,0.7535,0.0,0.2465,0.7535
634,gru,1500,4500,0.0,0.55692,0.44308,0.0,0.55692,0.44308
635,gru,1500,5000,0.0,0.21034,0.78966,0.0,0.21034,0.78966
636,gru,1500,5500,0.0,0.47988,0.52012,0.0,0.47988,0.52012
637,gru,1500,6000,0.0,0.77928,0.22072,0.0,0.77928,0.22072
638,gru,1500,6500,0.0,0.46784,0.53216,0.0,0.46784,0.53216
639,gru,1500,7000,0.0,0.05348,0.94652,0.0,0.05348,0.94652
640,gru,1500,7500,0.0,0.40902,0.59098,0.0,0.40902,0.59098
641,gru,1500,8000,0.0,0.07538,0.92462,0.0,0.07538,0.92462
642,gru,2000,2500,2e-05,0.96744,0.03254,2e-05,0.96744,0.03254
643,gru,2000,3000,0.0,0.99898,0.00102,0.0,0.99898,0.00102
644,gru,2000,3500,0.0,0.74442,0.25558,0.0,0.74442,0.25558
645,gru,2000,4000,0.0,0.54268,0.45732,0.0,0.54268,0.45732
646,gru,2000,4500,0.0,0.86778,0.13222,0.0,0.86778,0.13222
647,gru,2000,5000,0.0,0.37248,0.62752,0.0,0.37248,0.62752
648,gru,2000,5500,0.0,0.84198,0.15802,0.0,0.84198,0.15802
649,gru,2000,6000,2e-05,0.91052,0.08946,2e-05,0.91052,0.08946
650,gru,2000,6500,0.0,0.75924,0.24076,0.0,0.75924,0.24076
651,gru,2000,7000,0.0,0.30632,0.69368,0.0,0.30632,0.69368
652,gru,2000,7500,0.0,0.6336,0.3664,0.0,0.6336,0.3664
653,gru,2000,8000,0.0,0.12996,0.87004,0.0,0.12996,0.87004
654,gru,2500,3000,6e-05,0.99994,0.0,6e-05,0.99994,0.0
655,gru,2500,3500,0.0,0.9994,0.0006,0.0,0.9994,0.0006
656,gru,2500,4000,0.0,0.96898,0.03102,0.0,0.96898,0.03102
657,gru,2500,4500,2e-05,0.99682,0.00316,2e-05,0.99682,0.00316
658,gru,2500,5000,2e-05,0.93114,0.06884,2e-05,0.93114,0.06884
659,gru,2500,5500,0.0,0.9999,0.0001,0.0,0.9999,0.0001
660,gru,2500,6000,0.0,0.99784,0.00216,0.0,0.99784,0.00216
661,gru,2500,6500,0.0,0.99452,0.00548,0.0,0.99452,0.00548
662,gru,2500,7000,0.0,0.96562,0.03438,0.0,0.96562,0.03438
663,gru,2500,7500,0.0,0.9598,0.0402,0.0,0.9598,0.0402
664,gru,2500,8000,0.0,0.81934,0.18066,0.0,0.81934,0.18066
665,gru,3000,3500,0.0,0.98028,0.01972,0.0,0.98028,0.01972
666,gru,3000,4000,0.0,0.86032,0.13968,0.0,0.86032,0.13968
667,gru,3000,4500,0.0,0.989,0.011,0.0,0.989,0.011
668,gru,3000,5000,0.0,0.85574,0.14426,0.0,0.85574,0.14426
669,gru,3000,5500,2e-05,0.95124,0.04874,2e-05,0.95124,0.04874
670,gru,3000,6000,0.0,0.97202,0.02798,0.0,0.97202,0.02798
671,gru,3000,6500,8e-05,0.86514,0.13478,8e-05,0.86514,0.13478
672,gru,3000,7000,0.0,0.7767,0.2233,0.0,0.7767,0.2233
673,gru,3000,7500,0.0,0.92138,0.07862,0.0,0.92138,0.07862
674,gru,3000,8000,0.0,0.5594,0.4406,0.0,0.5594,0.4406
675,gru,3500,4000,0.00026,0.9962,0.00354,0.00026,0.9962,0.00354
676,gru,3500,4500,0.0065,0.99344,6e-05,0.0065,0.99344,6e-05
677,gru,3500,5000,0.00016,0.99496,0.00488,0.00016,0.99496,0.00488
678,gru,3500,5500,0.00018,0.99982,0.0,0.00018,0.99982,0.0
679,gru,3500,6000,0.01002,0.98812,0.00186,0.01002,0.98812,0.00186
680,gru,3500,6500,0.00506,0.98896,0.00598,0.00506,0.98896,0.00598
681,gru,3500,7000,0.00012,0.99972,0.00016,0.00012,0.99972,0.00016
682,gru,3500,7500,0.00016,0.99934,0.0005,0.00016,0.99934,0.0005
683,gru,3500,8000,0.0,0.99184,0.00816,0.0,0.99184,0.00816
684,gru,4000,4500,0.0005,0.9995,0.0,0.0005,0.9995,0.0
685,gru,4000,5000,0.00018,0.99876,0.00106,0.00018,0.99876,0.00106
686,gru,4000,5500,0.04726,0.95218,0.00056,0.04726,0.95218,0.00056
687,gru,4000,6000,0.02392,0.97586,0.00022,0.02392,0.97586,0.00022
688,gru,4000,6500,0.00036,0.99964,0.0,0.00036,0.99964,0.0
689,gru,4000,7000,2e-05,0.99994,4e-05,2e-05,0.99994,4e-05
690,gru,4000,7500,0.00032,0.99958,0.0001,0.00032,0.99958,0.0001
691,gru,4000,8000,0.00022,0.99646,0.00332,0.00022,0.99646,0.00332
692,gru,4500,5000,2e-05,0.97592,0.02406,2e-05,0.97592,0.02406
693,gru,4500,5500,0.00242,0.98738,0.0102,0.00242,0.98738,0.0102
694,gru,4500,6000,0.01454,0.98238,0.00308,0.01454,0.98238,0.00308
695,gru,4500,6500,0.00072,0.9945,0.00478,0.00072,0.9945,0.00478
696,gru,4500,7000,0.0,0.99398,0.00602,0.0,0.99398,0.00602
697,gru,4500,7500,0.0,0.99964,0.00036,0.0,0.99964,0.00036
698,gru,4500,8000,0.0,0.95596,0.04404,0.0,0.95596,0.04404
699,gru,5000,5500,0.00468,0.9953,2e-05,0.00468,0.9953,2e-05
700,gru,5000,6000,0.035,0.96488,0.00012,0.035,0.96488,0.00012
701,gru,5000,6500,0.02002,0.97608,0.0039,0.02002,0.97608,0.0039
702,gru,5000,7000,0.0,0.99736,0.00264,0.0,0.99736,0.00264
703,gru,5000,7500,0.0036,0.99542,0.00098,0.0036,0.99542,0.00098
704,gru,5000,8000,0.00018,0.99278,0.00704,0.00018,0.99278,0.00704
705,gru,5500,6000,0.0,1.0,0.0,0.0,1.0,0.0
706,gru,5500,6500,0.00034,0.99966,0.0,0.00034,0.99966,0.0
707,gru,5500,7000,0.0,0.9968,0.0032,0.0,0.9968,0.0032
708,gru,5500,7500,2e-05,0.99172,0.00826,2e-05,0.99172,0.00826
709,gru,5500,8000,0.0,0.96934,0.03066,0.0,0.96934,0.03066
710,gru,6000,6500,0.0,0.99996,4e-05,0.0,0.99996,4e-05
711,gru,6000,7000,0.0,0.9953,0.0047,0.0,0.9953,0.0047
712,gru,6000,7500,6e-05,0.99054,0.0094,6e-05,0.99054,0.0094
713,gru,6000,8000,2e-05,0.8672,0.13278,2e-05,0.8672,0.13278
714,gru,6500,7000,0.0,0.99988,0.00012,0.0,0.99988,0.00012
715,gru,6500,7500,0.0,0.99948,0.00052,0.0,0.99948,0.00052
716,gru,6500,8000,0.0005,0.94302,0.05648,0.0005,0.94302,0.05648
717,gru,7000,7500,0.00104,0.99872,0.00024,0.00104,0.99872,0.00024
718,gru,7000,8000,0.0,0.9997,0.0003,0.0,0.9997,0.0003
719,gru,7500,8000,0.00066,0.98208,0.01726,0.00066,0.98208,0.01726
